"filename", "language", "XML", "JSON with Comments", "JSON", "TypeScript", "Properties", "TypeScript JSX", "Markdown", "CSS", "JavaScript", "C#", "YAML", "comment", "blank", "total"
"/Users/nilson/Desktop/FinTrack/client/components/ui/badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/nilson/Desktop/FinTrack/client/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 6, 57
"/Users/nilson/Desktop/FinTrack/client/components/ui/card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 9, 80
"/Users/nilson/Desktop/FinTrack/client/components/ui/carousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 31, 263
"/Users/nilson/Desktop/FinTrack/client/components/ui/chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 2, 37, 366
"/Users/nilson/Desktop/FinTrack/client/components/ui/dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 19, 201
"/Users/nilson/Desktop/FinTrack/client/components/ui/icons/icons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/nilson/Desktop/FinTrack/client/components/ui/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/nilson/Desktop/FinTrack/client/components/ui/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/nilson/Desktop/FinTrack/client/components/ui/pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 11, 118
"/Users/nilson/Desktop/FinTrack/client/components/ui/ratioList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/nilson/Desktop/FinTrack/client/components/ui/separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/nilson/Desktop/FinTrack/client/components/ui/sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 16, 141
"/Users/nilson/Desktop/FinTrack/client/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 11, 118
"/Users/nilson/Desktop/FinTrack/client/lib/auth.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/nilson/Desktop/FinTrack/client/lib/data.ts", "TypeScript", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 23, 34, 203
"/Users/nilson/Desktop/FinTrack/client/lib/definitions.ts", "TypeScript", 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 14, 365
"/Users/nilson/Desktop/FinTrack/client/lib/utils.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/nilson/Desktop/FinTrack/client/middleware.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"/Users/nilson/Desktop/FinTrack/client/models/User.ts", "TypeScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/Users/nilson/Desktop/FinTrack/client/next.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 2, 17
